name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Cambodia,6/8/2022,35,26,29.1,41.9,26,33,24.7,79.2,7,100,20.83,rain,0,0,72.4,18.4,12.7,1006.8,53.4,9.2,255.7,22,8,30,2022-06-08T05:36:06,2022-06-08T18:23:01,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/9/2022,35,25.7,30.8,40.6,25.7,35.2,23.9,69.1,2.9,100,20.83,rain,0,0,29.2,7.6,298.7,1006.2,43.5,10.2,292.9,25.5,10,30,2022-06-09T05:36:12,2022-06-09T18:23:18,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,6/10/2022,34,24,29.3,40.6,24,33.5,24.5,77.3,3.6,100,37.5,rain,0,0,38.9,20.5,264.2,1006.5,54.1,8.8,221.5,19.3,9,60,2022-06-10T05:36:19,2022-06-10T18:23:35,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,6/11/2022,35,26,29.3,41.9,26,33.6,25,79.6,1.5,100,37.5,rain,0,0,10.8,18.4,271.2,1007,57.8,10,279.9,24.1,9,60,2022-06-11T05:36:26,2022-06-11T18:23:51,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,remote"
Cambodia,6/12/2022,35,26,29.8,44.9,26,35,25.1,77.9,1.1,100,29.17,rain,0,0,21.2,25.9,184.3,1007.1,48,9.2,216.8,18.8,9,60,2022-06-12T05:36:35,2022-06-12T18:24:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/13/2022,35,26,29.6,40.6,26,33.6,25,78.3,1.6,100,29.17,rain,0,0,30.2,9.4,202.9,1006.9,50,9.4,214.3,18.5,9,60,2022-06-13T05:36:43,2022-06-13T18:24:23,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/14/2022,35,27,30.8,43.3,31.2,37.6,25.5,74.5,2.6,100,54.17,rain,0,0,29.5,18.4,185.6,1006.7,37.7,9.7,250,21.5,9,60,2022-06-14T05:36:53,2022-06-14T18:24:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,6/15/2022,35,27,30.4,40.6,31.2,36.5,25.1,74.9,0.7,100,29.17,rain,0,0,26.6,13,185.5,1007.6,39.3,9.8,185.1,15.9,8,60,2022-06-15T05:37:02,2022-06-15T18:24:54,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VDPP,48991099999"
Cambodia,6/16/2022,34,27.8,30.6,42.1,33.1,36.9,25,73.1,0.6,100,16.67,rain,0,0,32.8,11.2,187.5,1008.2,50.2,10,208.3,18.1,8,30,2022-06-16T05:37:13,2022-06-16T18:25:09,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/17/2022,36,27,31.4,43.2,30.6,37.7,24.8,69.2,0.3,100,8.33,rain,0,0,29.9,16.6,189.5,1007.7,47.5,9.8,280.7,24.3,10,60,2022-06-17T05:37:24,2022-06-17T18:25:24,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/18/2022,36,25,30.5,46.3,25,35.7,24.5,72.3,0.8,100,20.83,rain,0,0,30.2,33.4,233.9,1007.4,50.2,9.8,199.4,17.3,9,75,2022-06-18T05:37:35,2022-06-18T18:25:38,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,6/19/2022,34,26,28.5,43.5,26,32,24.5,80.2,7.5,100,25,rain,0,0,22,16.6,202.6,1006.6,47.8,9.5,202.7,17.7,9,75,2022-06-19T05:37:47,2022-06-19T18:25:52,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/20/2022,35,26,28.8,43.8,26,33.4,25.4,83.1,1.7,100,20.83,rain,0,0,29.5,27.7,176.1,1004.9,60.5,11.8,293.3,25.2,9,30,2022-06-20T05:37:59,2022-06-20T18:26:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VDPP,48991099999"
Cambodia,6/21/2022,34,27,29.3,43.5,30.1,34.9,25.2,79.4,1.4,100,16.67,rain,0,0,25.2,31.7,214.2,1004.9,50.7,9.4,236,20.3,10,60,2022-06-21T05:38:12,2022-06-21T18:26:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/22/2022,34,25,28.5,41.9,25,32.6,25.1,83.4,0.8,100,16.67,rain,0,0,22.3,31.9,194.6,1007,60.1,8.8,236.5,20.6,9,60,2022-06-22T05:38:25,2022-06-22T18:26:32,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/23/2022,35,26,28.5,40.6,26,32.5,25,83.1,2.6,100,25,rain,0,0,42.5,22.3,206.4,1007.6,61.4,9.7,262.3,22.7,10,30,2022-06-23T05:38:38,2022-06-23T18:26:44,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,6/24/2022,34,26,28.6,43.5,26,32.8,25.2,82.8,2.7,100,33.33,rain,0,0,28.1,20.5,198.9,1006.6,53.4,9.4,222.8,19.2,10,60,2022-06-24T05:38:52,2022-06-24T18:26:56,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/25/2022,34,26,29.6,40.6,26,34.2,24.6,75.8,1.2,100,12.5,rain,0,0,35.3,22.3,206.3,1005.6,52,10.2,278.6,24,10,60,2022-06-25T05:39:06,2022-06-25T18:27:08,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,6/26/2022,35,27,30.4,40.6,30.6,36,24.7,73,1.6,100,16.67,rain,0,0,29.2,16.6,195.4,1006.7,47.5,9.6,223.8,19.4,9,60,2022-06-26T05:39:21,2022-06-26T18:27:18,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,6/27/2022,34,28,30.6,41.9,33.5,36.9,25.1,73.5,0.2,100,8.33,rain,0,0,30.6,13,208.6,1007,49.7,9.7,276.9,23.8,9,60,2022-06-27T05:39:35,2022-06-27T18:27:29,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,6/28/2022,35,28,30.7,41.9,32.7,37.1,25.1,73.3,4.2,100,29.17,rain,0,0,24.8,13,236,1005.7,50.7,9.8,224.3,19.4,9,60,2022-06-28T05:39:50,2022-06-28T18:27:38,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/29/2022,36,27,30.2,41.9,30.1,35,24.1,71.4,0.4,100,12.5,rain,0,0,38.9,18.4,247.8,1003.3,47.2,9.5,187.7,16.2,7,60,2022-06-29T05:40:05,2022-06-29T18:27:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/30/2022,35,26.8,30,41.9,29.8,35.3,24.5,73.6,1.5,100,29.17,rain,0,0,41,25.9,230,1002.6,50,9.4,250.5,21.7,10,60,2022-06-30T05:40:21,2022-06-30T18:27:56,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/1/2022,33,27,29.7,39.2,29.6,35.1,24.6,74.8,1.5,100,16.67,rain,0,0,46.8,22.3,219.6,1002.9,64.7,9.8,188.1,16.3,8,60,2022-07-01T05:40:36,2022-07-01T18:28:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/2/2022,31,27,28.1,36.5,30.1,32.4,24.6,81.5,0,0,0,,0,0,42.5,25.9,212.7,1003.6,68.3,9.8,61.9,5.2,3,10,2022-07-02T05:40:52,2022-07-02T18:28:11,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Cambodia,7/3/2022,32,25,28.5,37.9,25,32.3,24.5,80.3,0.3,100,4.17,rain,0,0,33.5,18.4,226.4,1004.9,57.3,9.3,169.5,14.7,7,30,2022-07-03T05:41:07,2022-07-03T18:28:17,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,7/4/2022,33,26,29.6,39.2,26,34.1,24,72.8,0,0,0,,0,0,37.4,20.5,226.1,1004.7,50,9.5,281.3,24.2,9,30,2022-07-04T05:41:23,2022-07-04T18:28:23,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Cambodia,7/5/2022,33,27,29.9,40.6,30.6,35,24.5,73.7,0.4,100,12.5,rain,0,0,36,27.7,221.5,1005,46.9,9.5,219.5,18.8,9,30,2022-07-05T05:41:39,2022-07-05T18:28:28,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,7/6/2022,34,27,29.7,42.1,30.6,35.1,25,77.3,1.4,100,25,rain,0,0,41.4,22.3,218,1005.8,52.9,9.2,199.7,17.3,9,60,2022-07-06T05:41:55,2022-07-06T18:28:32,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VDPP,48991099999"
Cambodia,7/7/2022,35,26,30.4,41.9,26,35.7,24.7,73.6,0.2,100,8.33,rain,0,0,38.9,18.4,232.7,1005.7,46.2,9.5,196.6,17.2,8,30,2022-07-07T05:42:11,2022-07-07T18:28:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/8/2022,34,26,29.1,38.3,26,33.3,24.3,77,6.6,100,25,rain,0,0,33.5,28.9,238.1,1005.6,52.9,9.8,177.5,15.4,8,30,2022-07-08T05:42:27,2022-07-08T18:28:39,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,7/9/2022,34,25,28.9,38.3,25,31.7,23.3,73.4,2,100,29.17,rain,0,0,46.8,76.6,246.6,1004.6,61.3,9.1,213.1,18.2,9,10,2022-07-09T05:42:43,2022-07-09T18:28:41,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/10/2022,33,24.2,27.1,38.1,24.2,28.6,23.6,82.4,8.7,100,70.83,rain,0,0,54.4,29.5,237,1004.8,79.7,10,27.9,2.4,2,10,2022-07-10T05:42:59,2022-07-10T18:28:42,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,remote"
Cambodia,7/11/2022,32,26,27.6,37.9,26,30,24,81.6,9.3,100,66.67,rain,0,0,47.2,16.6,247.3,1004.5,69.4,9.4,97.8,8.3,3,10,2022-07-11T05:43:15,2022-07-11T18:28:43,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,7/12/2022,30,26,27.3,36.2,26,30.1,24.5,84.9,8.4,100,75,rain,0,0,45.7,20.5,224.6,1003.6,68.6,9.1,28.2,2.3,1,10,2022-07-12T05:43:30,2022-07-12T18:28:43,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,7/13/2022,30,25,26.7,35.1,25,28.4,24.3,87.6,4.4,100,41.67,rain,0,0,56.5,18.4,250.3,1002.9,87.8,9.5,36.9,3.3,2,10,2022-07-13T05:43:46,2022-07-13T18:28:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VDPP,48991099999"
Cambodia,7/14/2022,33,25,28.3,40.6,25,31.7,23.8,77.4,0.8,100,25,rain,0,0,43.2,18.4,226.7,1003.4,74.3,9.5,187.6,16.3,8,30,2022-07-14T05:44:01,2022-07-14T18:28:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/15/2022,33,24.9,28.8,39.2,24.9,33.1,24.6,78.5,4.7,100,29.17,rain,0,0,33.1,18.4,232,1004.7,51.1,10.4,263.2,22.5,9,60,2022-07-15T05:44:17,2022-07-15T18:28:37,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VDPP,48991099999,remote"
Cambodia,7/16/2022,34,25.5,29.5,41.9,25.5,34.4,24.5,75.5,2.9,100,20.83,rain,0,0,23.4,20.5,208.7,1005.5,50.5,10.1,246,21.2,9,60,2022-07-16T05:44:32,2022-07-16T18:28:33,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,7/17/2022,33,26,29.6,39.2,26,34.5,24.4,74.6,7,100,37.5,rain,0,0,28.4,22.3,219.2,1007,55.4,9.5,283.4,24.6,9,60,2022-07-17T05:44:47,2022-07-17T18:28:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/18/2022,35,25,28.4,40.6,25,32,25,83.9,3.4,100,29.17,rain,0,0,22.7,20.5,221.3,1006,68.4,9,219.9,19,8,60,2022-07-18T05:45:02,2022-07-18T18:28:24,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/19/2022,34,26,27.9,41.9,26,30.8,25.3,87.2,5.7,100,33.33,rain,0,0,37.8,22.3,211.6,1004.8,65.4,9.3,292.8,25.2,9,60,2022-07-19T05:45:16,2022-07-19T18:28:18,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/20/2022,30,25,26.8,37.4,25,28.5,25.4,92.9,12.3,100,37.5,rain,0,0,34.2,13.7,179.8,1005.2,64.2,9.5,154.4,13.4,8,30,2022-07-20T05:45:31,2022-07-20T18:28:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,7/21/2022,28,25,26,33.5,25,27,25.1,95.3,10.6,100,54.17,rain,0,0,36,18.4,177.7,1007.8,87.1,9.4,61,5.2,3,10,2022-07-21T05:45:45,2022-07-21T18:28:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,7/22/2022,33,25,28.7,39.2,25,32.3,24.2,78.3,0,0,0,,0,0,10.8,9.4,97.5,1009.1,47.3,10.3,303.6,26.4,10,10,2022-07-22T05:45:59,2022-07-22T18:27:54,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999,remote"
Cambodia,7/23/2022,35,25,29.1,43.5,25,33.6,24.5,77.5,15.8,100,45.83,rain,0,0,46.4,25.9,143,1007.8,41.4,9.6,269.2,23.3,9,60,2022-07-23T05:46:12,2022-07-23T18:27:45,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/24/2022,34,25,28.1,41.9,25,31.9,25,83.9,9.8,100,45.83,rain,0,0,15.1,9.4,196.4,1006.6,56.5,9.4,209.2,18,10,60,2022-07-24T05:46:25,2022-07-24T18:27:34,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,7/25/2022,33,25,29.4,40.6,25,34.7,25.3,79.6,1.5,100,29.17,rain,0,0,25.2,13,147.4,1006.7,49.5,10.3,224.3,19.5,10,30,2022-07-25T05:46:38,2022-07-25T18:27:23,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,remote"
Cambodia,7/26/2022,34,24,29.2,40.6,24,33.8,24.7,78.2,5.1,100,41.67,rain,0,0,31,16.6,170.9,1007,64.4,9.5,228,19.8,9,30,2022-07-26T05:46:51,2022-07-26T18:27:11,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/27/2022,32,24,27.3,40.6,24,29.9,24.9,87.6,5.5,100,29.17,rain,0,0,22,27.7,172.6,1006.7,61.9,9.2,288.5,25,9,60,2022-07-27T05:47:03,2022-07-27T18:26:58,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/28/2022,33,26,28.4,39.2,26,32.4,25.3,84.6,2.7,100,37.5,rain,0,0,25.6,18.4,191.7,1006.6,50,9.6,225.8,19.6,10,30,2022-07-28T05:47:15,2022-07-28T18:26:44,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,7/29/2022,34,26,29.7,39.3,26,33.9,24.6,76,2.6,100,20.83,rain,0,0,31,14.8,214.5,1005.8,46.2,9.6,241.9,21,10,30,2022-07-29T05:47:27,2022-07-29T18:26:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,7/30/2022,35,27,30.3,40.6,30.6,36,24.8,73.5,0.4,100,8.33,rain,0,0,29.2,11.2,221.8,1005,45.2,9.5,291.6,25.4,10,30,2022-07-30T05:47:38,2022-07-30T18:26:13,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VDPP,48991099999"
Cambodia,7/31/2022,35,25,29.4,41.9,25,34.3,25,79.4,6.6,100,20.83,rain,0,0,18.4,13,230.9,1004.1,51.2,9.4,220.6,19.1,10,60,2022-07-31T05:47:49,2022-07-31T18:25:57,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/1/2022,32,27,28.7,39.2,31.2,34,25.3,82.8,2.1,100,25,rain,0,0,24.1,13,212.5,1005.1,50.7,9.4,192.6,16.7,8,30,2022-08-01T05:47:59,2022-08-01T18:25:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,8/2/2022,33,27,29.5,40.6,30.6,34.6,24.5,75.6,0.4,100,16.67,rain,0,0,22.3,14.8,205.2,1005.9,50,9.5,207.8,17.9,10,30,2022-08-02T05:48:10,2022-08-02T18:25:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/3/2022,34,26,28.8,39.3,26,33.1,24.8,80.2,11.9,100,37.5,rain,0,0,32.8,11.2,248.2,1007.5,64.1,9.2,223.1,19.3,9,60,2022-08-03T05:48:19,2022-08-03T18:25:03,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/4/2022,32,24.9,27.8,40.6,24.9,30.4,24.7,84.7,11.9,100,41.67,rain,0,0,28.1,20.5,232.6,1007.3,76.3,10,229.2,19.8,9,30,2022-08-04T05:48:29,2022-08-04T18:24:43,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,8/5/2022,32,26,29.2,35.8,26,32.8,23.3,71.8,0.4,100,8.33,rain,0,0,27.4,18.4,253.6,1006.6,71.9,9.5,178.5,15.7,7,10,2022-08-05T05:48:38,2022-08-05T18:24:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/6/2022,32.1,26,29.2,39.2,26,33.1,23.1,69.9,0.2,100,8.33,rain,0,0,39.6,22.3,225.8,1005.6,54.1,9.5,86.2,7.5,4,10,2022-08-06T05:48:46,2022-08-06T18:24:01,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,8/7/2022,31,26,28.2,35.5,26,31,22.7,72.6,1.7,100,29.17,rain,0,0,47.2,24.1,231.7,1005.5,77.6,9.5,41.1,3.5,4,10,2022-08-07T05:48:54,2022-08-07T18:23:39,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,8/8/2022,32,26,28.5,34.9,26,30.8,22.3,70.1,3.1,100,37.5,rain,0,0,50.8,24.1,250.6,1005.8,73.3,9.5,29.6,2.4,1,10,2022-08-08T05:49:02,2022-08-08T18:23:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,8/9/2022,33,25,28,37,25,30.5,22.9,74.9,0,0,0,,0,0,43.9,18.4,248.3,1005,77.5,9.3,47.5,4,2,10,2022-08-09T05:49:09,2022-08-09T18:22:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Cambodia,8/10/2022,32,26,28.2,36.8,26,31.7,24.1,79.1,2.6,100,37.5,rain,0,0,47.9,25.9,222,1004.4,60.1,9.4,207.6,17.7,9,10,2022-08-10T05:49:16,2022-08-10T18:22:28,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,8/11/2022,29,25,26.9,33.6,25,28.9,23.8,83.7,0.4,100,8.33,rain,0,0,45.4,25.9,214.9,1005.9,82.4,9.5,115.5,9.9,8,10,2022-08-11T05:49:23,2022-08-11T18:22:03,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VDPP,48991099999"
Cambodia,8/12/2022,33,25,28.5,38.1,25,31.7,24,78.2,0,0,0,,0,0,35.3,14.8,204.7,1006.9,49.5,9.5,298.3,25.9,10,10,2022-08-12T05:49:29,2022-08-12T18:21:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Cambodia,8/13/2022,35,25,29.4,37.7,25,31.9,23.1,72.1,0.3,100,4.17,rain,0,0,27.4,16.6,235.9,1007.4,39.6,9.5,268.5,23.2,9,30,2022-08-13T05:49:35,2022-08-13T18:21:10,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VDPP,48991099999"
Cambodia,8/14/2022,33,26,29.3,39.2,26,33.9,24.3,75,1.4,100,16.67,rain,0,0,19.4,9.4,307.9,1007,44.3,9.5,235.3,20.3,10,30,2022-08-14T05:49:40,2022-08-14T18:20:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/15/2022,34,26,28.9,40.6,26,33.1,24.7,79.6,1.4,100,25,rain,0,0,38.5,20.5,222.4,1006.5,67.7,9.8,215.4,18.7,8,60,2022-08-15T05:49:45,2022-08-15T18:20:15,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,8/16/2022,32,25,27.8,39.2,25,31,25.1,86.2,6.6,100,37.5,rain,0,0,42.5,16.6,205.4,1006.3,71.2,9.4,262.6,22.7,10,30,2022-08-16T05:49:50,2022-08-16T18:19:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,8/17/2022,33,25,28.2,39.2,25,31.5,24.8,83.3,0.6,100,12.5,rain,0,0,33.1,22.3,194.4,1006.6,72.4,9.8,249.2,21.4,10,30,2022-08-17T05:49:54,2022-08-17T18:19:17,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,8/18/2022,34,26,29.1,40.6,26,33.1,24.7,78.6,0.4,100,12.5,rain,0,0,32,24.1,234.5,1006.2,48.1,9.5,225.7,19.5,10,30,2022-08-18T05:49:58,2022-08-18T18:18:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,8/19/2022,35,27,29.8,40.6,30.1,34.6,24.1,72.6,0.7,100,16.67,rain,0,0,32.4,27.7,239.2,1005.4,53.2,9.4,209,18.1,10,30,2022-08-19T05:50:02,2022-08-19T18:18:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/20/2022,33,26.1,29.1,38.1,26.1,33.1,24,75.3,3.4,100,29.17,rain,0,0,32.8,24.1,233.8,1004.8,70.6,10.3,226,19.6,9,30,2022-08-20T05:50:05,2022-08-20T18:17:45,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,8/21/2022,34,26,28.9,40.6,26,33.3,24.9,80.2,3.8,100,16.67,rain,0,0,36.4,20.5,211.5,1005,55,9.3,212.1,18.3,9,30,2022-08-21T05:50:07,2022-08-21T18:17:13,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,8/22/2022,34,26,29.4,41.9,26,33.8,24.9,78.6,0.2,100,8.33,rain,0,0,34.2,24.1,199.9,1006.1,48,10.1,238.1,20.4,10,60,2022-08-22T05:50:10,2022-08-22T18:16:41,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999,remote"
Cambodia,8/23/2022,35,24,28.7,41.9,24,32.5,25,82.6,1.4,100,25,rain,0,0,51.8,29.5,224.6,1006.2,58.3,9.3,214.5,18.8,9,30,2022-08-23T05:50:12,2022-08-23T18:16:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/24/2022,34,24,27.5,40.6,24,29.7,24.7,86.6,4.9,100,33.33,rain,0,0,16.6,35.3,211.6,1005.9,73.7,8.7,208.5,18.1,8,60,2022-08-24T05:50:14,2022-08-24T18:15:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/25/2022,32,25,27.1,39.2,25,29.7,25.1,89.6,1,100,16.67,rain,0,0,63,51.9,193.1,1004.9,54.8,9.3,249.9,21.5,9,30,2022-08-25T05:50:15,2022-08-25T18:15:00,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,8/26/2022,31,24.8,27.4,39.1,24.8,29.9,25,87.5,2.8,100,33.33,rain,0,0,44.6,22.3,189.9,1007,66.3,9.4,175.7,15.1,8,30,2022-08-26T05:50:16,2022-08-26T18:14:26,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,8/27/2022,34,26,28.9,41.9,26,32.7,25,81.3,1.2,100,12.5,rain,0,0,21.2,20.5,181.9,1007.5,59.9,9.4,306.3,26.4,10,60,2022-08-27T05:50:17,2022-08-27T18:13:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VDPP,48991099999"
